NUMBER OF AGES= 1 MAGS=10
----------------------------------------------------       
MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
 1.9380  0.2452 1.3168E-04 1.7223E-04  -2.00  -0.20 
----------------------------------------------------       
**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
----------------------------------------------------       
AGE= 3.000 EEPS=272
#EEP   M    LogTeff  LogG   LogL U       B       V       R       I       J       H       Ks      Kp      D51
  34  0.517624  3.6703  4.8277 -1.0412  9.1165  8.7073  7.7450  7.1988  6.6660  5.9539  5.4745  5.3547  7.3581  7.9797
  35  0.525897  3.6745  4.8207 -1.0103  8.9565  8.5900  7.6482  7.1135  6.5896  5.8904  5.4176  5.3015  7.2709  7.8735
  36  0.535121  3.6793  4.8134 -0.9760  8.7767  8.4595  7.5414  7.0196  6.5056  5.8209  5.3560  5.2441  7.1746  7.7566
  37  0.546874  3.6856  4.8045 -0.9328  8.5511  8.2949  7.4078  6.9021  6.4012  5.7349  5.2803  5.1738  7.0543  7.6114
  38  0.562250  3.6938  4.7934 -0.8767  8.2605  8.0827  7.2369  6.7514  6.2670  5.6246  5.1836  5.0839  6.8996  7.4270
  39  0.580370  3.7039  4.7810 -0.8104  7.9221  7.8350  7.0394  6.5767  6.1115  5.4973  5.0727  4.9806  6.7201  7.2151
  40  0.600659  3.7149  4.7673 -0.7375  7.5656  7.5701  6.8283  6.3891  5.9443  5.3601  4.9534  4.8694  6.5270  6.9900
  41  0.622368  3.7263  4.7525 -0.6615  7.2176  7.3041  6.6151  6.1985  5.7732  5.2187  4.8298  4.7540  6.3306  6.7641
  42  0.645670  3.7383  4.7363 -0.5819  6.8765  7.0328  6.3954  6.0016  5.5972  5.0725  4.7013  4.6340  6.1276  6.5326
  43  0.669777  3.7500  4.7188 -0.5016  6.5572  6.7702  6.1789  5.8066  5.4215  4.9251  4.5708  4.5117  5.9265  6.3052
  44  0.693335  3.7611  4.7012 -0.4248  6.2685  6.5256  5.9752  5.6232  5.2566  4.7858  4.4464  4.3952  5.7372  6.0917
  45  0.715217  3.7712  4.6854 -0.3550  6.0195  6.3088  5.7926  5.4582  5.1077  4.6602  4.3349  4.2907  5.5669  5.9006
  46  0.735073  3.7803  4.6715 -0.2929  5.8074  6.1194  5.6313  5.3121  4.9756  4.5487  4.2367  4.1984  5.4160  5.7322
  47  0.753799  3.7884  4.6576 -0.2353  5.6179  5.9464  5.4833  5.1779  4.8544  4.4457  4.1453  4.1124  5.2774  5.5779
  48  0.770778  3.7955  4.6440 -0.1838  5.4542  5.7931  5.3512  5.0576  4.7452  4.3524  4.0623  4.0338  5.1532  5.4405
  49  0.784744  3.8011  4.6323 -0.1420  5.3251  5.6701  5.2448  4.9607  4.6571  4.2764  3.9943  3.9695  5.0531  5.3298
  50  0.796327  3.8056  4.6226 -0.1080  5.2200  5.5698  5.1591  4.8833  4.5871  4.2153  3.9386  3.9172  4.9727  5.2404
  51  0.806507  3.8094  4.6141 -0.0786  5.1332  5.4846  5.0846  4.8151  4.5249  4.1615  3.8907  3.8715  4.9023  5.1634
  52  0.813246  3.8119  4.6085 -0.0596  5.0781  5.4296  5.0360  4.7702  4.4838  4.1260  3.8593  3.8413  4.8563  5.1132
  53  0.819940  3.8142  4.6028 -0.0409  5.0243  5.3757  4.9882  4.7261  4.4433  4.0909  3.8285  3.8115  4.8108  5.0638
  54  0.826581  3.8166  4.5972 -0.0224  4.9715  5.3226  4.9410  4.6827  4.4032  4.0563  3.7980  3.7821  4.7661  5.0152
  55  0.833160  3.8189  4.5916 -0.0042  4.9199  5.2701  4.8945  4.6398  4.3639  4.0222  3.7680  3.7531  4.7219  4.9672
  56  0.839691  3.8211  4.5859  0.0138  4.8688  5.2180  4.8484  4.5972  4.3249  3.9885  3.7382  3.7243  4.6782  4.9196
  57  0.846173  3.8234  4.5805  0.0318  4.8184  5.1662  4.8026  4.5550  4.2863  3.9551  3.7087  3.6959  4.6347  4.8722
  58  0.852650  3.8257  4.5750  0.0498  4.7681  5.1142  4.7566  4.5127  4.2477  3.9218  3.6795  3.6676  4.5911  4.8247
  59  0.859175  3.8281  4.5696  0.0679  4.7177  5.0618  4.7102  4.4700  4.2087  3.8882  3.6501  3.6392  4.5471  4.7768
  60  0.865746  3.8305  4.5642  0.0862  4.6672  5.0090  4.6635  4.4271  4.1696  3.8545  3.6207  3.6108  4.5028  4.7286
  61  0.872346  3.8329  4.5588  0.1045  4.6167  4.9559  4.6167  4.3842  4.1304  3.8209  3.5914  3.5824  4.4584  4.6802
  62  0.878943  3.8352  4.5536  0.1227  4.5665  4.9029  4.5701  4.3416  4.0917  3.7876  3.5625  3.5545  4.4142  4.6320
  63  0.885503  3.8376  4.5484  0.1408  4.5170  4.8503  4.5239  4.2992  4.0532  3.7546  3.5339  3.5268  4.3704  4.5842
  64  0.891960  3.8400  4.5434  0.1585  4.4688  4.7987  4.4783  4.2576  4.0155  3.7224  3.5061  3.4999  4.3273  4.5372
  65  0.898276  3.8424  4.5386  0.1758  4.4221  4.7484  4.4339  4.2169  3.9786  3.6910  3.4791  3.4737  4.2852  4.4912
  66  0.904397  3.8446  4.5340  0.1925  4.3771  4.6999  4.3910  4.1776  3.9431  3.6607  3.4532  3.4485  4.2446  4.4469
  67  0.910346  3.8469  4.5295  0.2087  4.3335  4.6526  4.3493  4.1394  3.9086  3.6314  3.4281  3.4241  4.2051  4.4038
  68  0.916137  3.8490  4.5252  0.2243  4.2913  4.6066  4.3088  4.1024  3.8751  3.6029  3.4038  3.4004  4.1667  4.3619
  69  0.921785  3.8512  4.5210  0.2397  4.2501  4.5618  4.2692  4.0662  3.8424  3.5752  3.3801  3.3774  4.1292  4.3210
  70  0.927307  3.8532  4.5169  0.2547  4.2099  4.5179  4.2304  4.0308  3.8104  3.5481  3.3572  3.3549  4.0926  4.2810
  71  0.932720  3.8553  4.5129  0.2695  4.1706  4.4747  4.1923  3.9960  3.7792  3.5217  3.3346  3.3328  4.0565  4.2417
  72  0.938050  3.8573  4.5090  0.2840  4.1320  4.4322  4.1548  3.9617  3.7483  3.4955  3.3123  3.3112  4.0210  4.2030
  73  0.943299  3.8594  4.5052  0.2984  4.0940  4.3903  4.1176  3.9278  3.7176  3.4693  3.2901  3.2893  3.9858  4.1647
  74  0.948503  3.8614  4.5014  0.3127  4.0564  4.3487  4.0809  3.8940  3.6872  3.4436  3.2681  3.2679  3.9508  4.1266
  75  0.953652  3.8634  4.4978  0.3268  4.0192  4.3074  4.0442  3.8606  3.6571  3.4182  3.2465  3.2467  3.9162  4.0889
  76  0.958699  3.8655  4.4942  0.3407  3.9828  4.2667  4.0083  3.8279  3.6277  3.3933  3.2254  3.2261  3.8822  4.0517
  77  0.963647  3.8674  4.4907  0.3545  3.9472  4.2265  3.9729  3.7958  3.5990  3.3690  3.2047  3.2059  3.8486  4.0152
  78  0.968506  3.8694  4.4873  0.3680  3.9124  4.1867  3.9382  3.7644  3.5711  3.3454  3.1849  3.1867  3.8159  3.9792
  79  0.973277  3.8714  4.4841  0.3813  3.8787  4.1470  3.9042  3.7341  3.5444  3.3231  3.1663  3.1689  3.7841  3.9437
  80  0.977961  3.8734  4.4809  0.3945  3.8457  4.1077  3.8708  3.7044  3.5186  3.3015  3.1484  3.1518  3.7528  3.9089
  81  0.982560  3.8754  4.4780  0.4074  3.8131  4.0689  3.8378  3.6752  3.4932  3.2804  3.1310  3.1351  3.7220  3.8745
  82  0.989511  3.8785  4.4739  0.4270  3.7636  4.0100  3.7877  3.6310  3.4548  3.2487  3.1051  3.1104  3.6751  3.8223
  83  0.996419  3.8818  4.4701  0.4466  3.7130  3.9515  3.7373  3.5860  3.4156  3.2168  3.0792  3.0852  3.6279  3.7698
  84  1.003266  3.8851  4.4668  0.4662  3.6607  3.8941  3.6865  3.5397  3.3747  3.1837  3.0524  3.0588  3.5799  3.7173
  85  1.010018  3.8885  4.4639  0.4855  3.6083  3.8373  3.6358  3.4938  3.3341  3.1513  3.0265  3.0329  3.5320  3.6651
  86  1.016637  3.8919  4.4613  0.5047  3.5565  3.7810  3.5860  3.4486  3.2944  3.1200  3.0017  3.0079  3.4849  3.6136
  87  1.023099  3.8954  4.4590  0.5236  3.5070  3.7248  3.5378  3.4059  3.2578  3.0913  2.9794  2.9863  3.4397  3.5633
  88  1.029391  3.8988  4.4569  0.5421  3.4588  3.6697  3.4907  3.3645  3.2225  3.0639  2.9581  2.9656  3.3959  3.5143
  89  1.035518  3.9022  4.4547  0.5604  3.4116  3.6155  3.4447  3.3242  3.1884  3.0372  2.9375  2.9457  3.3531  3.4663
  90  1.041501  3.9054  4.4525  0.5782  3.3653  3.5626  3.3995  3.2845  3.1547  3.0108  2.9168  2.9256  3.3109  3.4191
  91  1.047355  3.9087  4.4502  0.5960  3.3196  3.5106  3.3550  3.2452  3.1213  2.9844  2.8959  2.9052  3.2692  3.3726
  92  1.053110  3.9118  4.4477  0.6135  3.2737  3.4593  3.3107  3.2062  3.0880  2.9580  2.8748  2.8846  3.2280  3.3266
  93  1.058771  3.9150  4.4450  0.6309  3.2277  3.4084  3.2670  3.1675  3.0549  2.9317  2.8537  2.8640  3.1870  3.2811
  94  1.064347  3.9181  4.4423  0.6483  3.1813  3.3581  3.2239  3.1293  3.0221  2.9055  2.8324  2.8435  3.1463  3.2363
  95  1.069846  3.9211  4.4395  0.6656  3.1352  3.3084  3.1816  3.0917  2.9898  2.8795  2.8111  2.8229  3.1065  3.1924
  96  1.075258  3.9241  4.4365  0.6828  3.0901  3.2598  3.1403  3.0551  2.9582  2.8542  2.7900  2.8024  3.0677  3.1495
  97  1.080573  3.9271  4.4334  0.6999  3.0469  3.2125  3.1002  3.0197  2.9278  2.8292  2.7691  2.7819  3.0298  3.1076
  98  1.085781  3.9300  4.4301  0.7168  3.0058  3.1668  3.0616  2.9858  2.8985  2.8051  2.7487  2.7615  2.9934  3.0671
  99  1.090863  3.9327  4.4266  0.7336  2.9664  3.1228  3.0244  2.9531  2.8702  2.7816  2.7287  2.7415  2.9582  3.0280
 100  1.095798  3.9355  4.4232  0.7500  2.9277  3.0802  2.9884  2.9214  2.8426  2.7584  2.7086  2.7214  2.9242  2.9903
 101  1.100572  3.9381  4.4194  0.7660  2.8898  3.0391  2.9536  2.8906  2.8155  2.7356  2.6886  2.7014  2.8912  2.9540
 102  1.105210  3.9407  4.4157  0.7818  2.8525  2.9993  2.9198  2.8605  2.7890  2.7132  2.6688  2.6817  2.8589  2.9186
 103  1.109732  3.9431  4.4118  0.7973  2.8157  2.9608  2.8867  2.8309  2.7628  2.6907  2.6488  2.6620  2.8274  2.8841
 104  1.114148  3.9455  4.4078  0.8126  2.7793  2.9232  2.8543  2.8017  2.7368  2.6684  2.6288  2.6422  2.7964  2.8505
 105  1.118470  3.9478  4.4036  0.8275  2.7435  2.8867  2.8225  2.7729  2.7110  2.6462  2.6086  2.6223  2.7659  2.8176
 106  1.122710  3.9500  4.3993  0.8423  2.7081  2.8511  2.7914  2.7446  2.6856  2.6239  2.5885  2.6023  2.7360  2.7854
 107  1.126867  3.9521  4.3948  0.8567  2.6731  2.8163  2.7608  2.7166  2.6602  2.6018  2.5680  2.5823  2.7066  2.7539
 108  1.130936  3.9540  4.3900  0.8710  2.6387  2.7824  2.7308  2.6889  2.6351  2.5796  2.5476  2.5621  2.6776  2.7230
 109  1.134908  3.9559  4.3852  0.8850  2.6044  2.7491  2.7012  2.6613  2.6099  2.5572  2.5268  2.5417  2.6488  2.6926
 110  1.138751  3.9578  4.3802  0.8986  2.5707  2.7165  2.6720  2.6343  2.5851  2.5351  2.5062  2.5214  2.6206  2.6628
 111  1.142440  3.9597  4.3756  0.9121  2.5377  2.6850  2.6440  2.6082  2.5612  2.5141  2.4867  2.5022  2.5934  2.6341
 112  1.143800  3.9604  4.3740  0.9172  2.5252  2.6732  2.6335  2.5985  2.5524  2.5062  2.4794  2.4950  2.5833  2.6233
 113  1.145161  3.9611  4.3722  0.9223  2.5127  2.6613  2.6228  2.5885  2.5432  2.4982  2.4719  2.4876  2.5729  2.6124
 114  1.146522  3.9618  4.3703  0.9275  2.4999  2.6493  2.6121  2.5785  2.5340  2.4899  2.4643  2.4801  2.5625  2.6015
 115  1.147881  3.9625  4.3683  0.9327  2.4870  2.6370  2.6011  2.5682  2.5245  2.4815  2.4562  2.4723  2.5518  2.5903
 116  1.149240  3.9631  4.3662  0.9379  2.4739  2.6248  2.5900  2.5577  2.5148  2.4728  2.4480  2.4642  2.5410  2.5790
 117  1.150596  3.9638  4.3640  0.9433  2.4607  2.6122  2.5787  2.5470  2.5049  2.4638  2.4396  2.4558  2.5299  2.5675
 118  1.151948  3.9644  4.3617  0.9487  2.4472  2.5997  2.5672  2.5362  2.4947  2.4546  2.4309  2.4472  2.5187  2.5558
 119  1.153297  3.9650  4.3592  0.9542  2.4338  2.5868  2.5556  2.5252  2.4844  2.4451  2.4219  2.4384  2.5073  2.5440
 120  1.154644  3.9656  4.3566  0.9597  2.4200  2.5740  2.5437  2.5139  2.4739  2.4355  2.4126  2.4293  2.4958  2.5319
 121  1.155987  3.9662  4.3540  0.9652  2.4063  2.5609  2.5318  2.5026  2.4633  2.4257  2.4032  2.4201  2.4841  2.5199
 122  1.157327  3.9668  4.3512  0.9708  2.3924  2.5478  2.5198  2.4911  2.4523  2.4155  2.3936  2.4105  2.4722  2.5075
 123  1.158665  3.9673  4.3483  0.9764  2.3783  2.5345  2.5074  2.4793  2.4412  2.4053  2.3837  2.4007  2.4602  2.4951
 124  1.160001  3.9679  4.3453  0.9822  2.3641  2.5210  2.4951  2.4674  2.4300  2.3948  2.3736  2.3908  2.4480  2.4826
 125  1.161333  3.9684  4.3422  0.9879  2.3497  2.5075  2.4824  2.4554  2.4184  2.3842  2.3632  2.3806  2.4356  2.4698
 126  1.162662  3.9690  4.3390  0.9937  2.3353  2.4937  2.4697  2.4430  2.4068  2.3731  2.3526  2.3701  2.4231  2.4569
 127  1.163989  3.9695  4.3357  0.9996  2.3206  2.4798  2.4568  2.4306  2.3949  2.3620  2.3418  2.3594  2.4104  2.4437
 128  1.165312  3.9699  4.3322  1.0055  2.3058  2.4657  2.4436  2.4180  2.3828  2.3506  2.3308  2.3484  2.3974  2.4305
 129  1.166629  3.9704  4.3286  1.0114  2.2909  2.4516  2.4303  2.4050  2.3704  2.3389  2.3194  2.3372  2.3843  2.4171
 130  1.167944  3.9709  4.3249  1.0175  2.2758  2.4371  2.4168  2.3919  2.3578  2.3269  2.3076  2.3256  2.3709  2.4034
 131  1.169252  3.9713  4.3211  1.0236  2.2606  2.4226  2.4030  2.3787  2.3450  2.3147  2.2958  2.3138  2.3573  2.3896
 132  1.170556  3.9717  4.3170  1.0297  2.2451  2.4078  2.3891  2.3650  2.3318  2.3022  2.2835  2.3017  2.3435  2.3755
 133  1.171851  3.9721  4.3127  1.0359  2.2295  2.3927  2.3747  2.3510  2.3182  2.2891  2.2706  2.2888  2.3293  2.3610
 134  1.173136  3.9724  4.3081  1.0422  2.2136  2.3774  2.3600  2.3367  2.3043  2.2755  2.2573  2.2756  2.3147  2.3463
 135  1.174415  3.9726  4.3034  1.0485  2.1977  2.3618  2.3451  2.3220  2.2900  2.2616  2.2435  2.2620  2.3000  2.3312
 136  1.175684  3.9730  4.2984  1.0550  2.1815  2.3460  2.3299  2.3071  2.2753  2.2473  2.2294  2.2479  2.2848  2.3159
 137  1.176946  3.9732  4.2932  1.0614  2.1652  2.3300  2.3144  2.2918  2.2603  2.2326  2.2148  2.2333  2.2694  2.3004
 138  1.178198  3.9733  4.2878  1.0679  2.1487  2.3137  2.2986  2.2763  2.2449  2.2175  2.1998  2.2184  2.2537  2.2845
 139  1.179438  3.9734  4.2822  1.0744  2.1321  2.2972  2.2824  2.2602  2.2291  2.2018  2.1842  2.2030  2.2377  2.2683
 140  1.180668  3.9735  4.2763  1.0810  2.1152  2.2805  2.2660  2.2440  2.2130  2.1859  2.1683  2.1871  2.2212  2.2519
 141  1.181886  3.9735  4.2701  1.0877  2.0982  2.2633  2.2492  2.2273  2.1964  2.1693  2.1518  2.1706  2.2045  2.2350
 142  1.183090  3.9735  4.2637  1.0944  2.0810  2.2460  2.2320  2.2102  2.1795  2.1524  2.1348  2.1536  2.1874  2.2179
 143  1.184280  3.9734  4.2570  1.1012  2.0637  2.2285  2.2146  2.1927  2.1620  2.1347  2.1171  2.1361  2.1699  2.2005
 144  1.185457  3.9732  4.2499  1.1080  2.0463  2.2105  2.1967  2.1749  2.1440  2.1166  2.0989  2.1179  2.1520  2.1827
 145  1.186614  3.9729  4.2425  1.1149  2.0287  2.1923  2.1785  2.1565  2.1256  2.0979  2.0800  2.0991  2.1337  2.1643
 146  1.187755  3.9726  4.2346  1.1218  2.0108  2.1738  2.1597  2.1376  2.1066  2.0785  2.0604  2.0794  2.1150  2.1457
 147  1.188876  3.9722  4.2265  1.1287  1.9929  2.1548  2.1406  2.1183  2.0870  2.0584  2.0402  2.0591  2.0957  2.1267
 148  1.189978  3.9717  4.2179  1.1357  1.9749  2.1357  2.1210  2.0985  2.0668  2.0376  2.0190  2.0380  2.0760  2.1071
 149  1.191051  3.9711  4.2088  1.1427  1.9566  2.1161  2.1008  2.0779  2.0459  2.0159  1.9969  2.0157  2.0557  2.0871
 150  1.192102  3.9703  4.1991  1.1497  1.9384  2.0962  2.0801  2.0568  2.0242  1.9932  1.9739  1.9927  2.0348  2.0665
 151  1.193132  3.9695  4.1891  1.1569  1.9200  2.0759  2.0590  2.0353  2.0021  1.9700  1.9500  1.9688  2.0135  2.0456
 152  1.194138  3.9685  4.1785  1.1640  1.9016  2.0554  2.0374  2.0131  1.9792  1.9458  1.9253  1.9439  1.9917  2.0242
 153  1.195119  3.9674  4.1674  1.1711  1.8830  2.0345  2.0153  1.9903  1.9556  1.9207  1.8995  1.9180  1.9693  2.0024
 154  1.196073  3.9662  4.1556  1.1782  1.8645  2.0134  1.9926  1.9669  1.9311  1.8945  1.8725  1.8909  1.9463  1.9800
 155  1.196998  3.9648  4.1433  1.1853  1.8460  1.9920  1.9695  1.9429  1.9059  1.8675  1.8445  1.8627  1.9228  1.9573
 156  1.197895  3.9632  4.1301  1.1923  1.8276  1.9704  1.9459  1.9182  1.8799  1.8393  1.8152  1.8332  1.8988  1.9340
 157  1.198760  3.9614  4.1163  1.1994  1.8092  1.9485  1.9219  1.8928  1.8531  1.8099  1.7847  1.8025  1.8742  1.9104
 158  1.199593  3.9595  4.1018  1.2064  1.7908  1.9265  1.8973  1.8668  1.8253  1.7794  1.7529  1.7702  1.8490  1.8863
 159  1.200393  3.9573  4.0864  1.2134  1.7726  1.9044  1.8723  1.8401  1.7966  1.7475  1.7195  1.7366  1.8233  1.8619
 160  1.201157  3.9549  4.0702  1.2203  1.7546  1.8822  1.8469  1.8129  1.7670  1.7144  1.6847  1.7014  1.7970  1.8372
 161  1.201885  3.9523  4.0530  1.2272  1.7364  1.8601  1.8213  1.7850  1.7364  1.6801  1.6482  1.6646  1.7703  1.8124
 162  1.202382  3.9503  4.0404  1.2320  1.7237  1.8445  1.8030  1.7649  1.7142  1.6549  1.6215  1.6375  1.7513  1.7947
 163  1.202873  3.9481  4.0267  1.2369  1.7107  1.8285  1.7840  1.7439  1.6908  1.6281  1.5929  1.6086  1.7313  1.7764
 164  1.203359  3.9455  4.0122  1.2419  1.6975  1.8124  1.7644  1.7220  1.6661  1.5997  1.5624  1.5779  1.7106  1.7576
 165  1.203840  3.9428  3.9965  1.2469  1.6840  1.7961  1.7443  1.6992  1.6402  1.5696  1.5299  1.5450  1.6892  1.7385
 166  1.204313  3.9399  3.9796  1.2521  1.6706  1.7799  1.7237  1.6754  1.6128  1.5377  1.4951  1.5098  1.6671  1.7190
 167  1.204779  3.9365  3.9613  1.2573  1.6570  1.7637  1.7024  1.6506  1.5838  1.5034  1.4575  1.4719  1.6440  1.6990
 168  1.205235  3.9330  3.9420  1.2626  1.6435  1.7481  1.6811  1.6252  1.5536  1.4675  1.4180  1.4319  1.6207  1.6790
 169  1.205681  3.9290  3.9208  1.2679  1.6300  1.7333  1.6591  1.5985  1.5216  1.4290  1.3752  1.3887  1.5965  1.6590
 170  1.206114  3.9247  3.8982  1.2733  1.6185  1.7211  1.6378  1.5715  1.4887  1.3884  1.3298  1.3428  1.5725  1.6397
 171  1.206534  3.9198  3.8735  1.2786  1.6108  1.7137  1.6188  1.5456  1.4555  1.3459  1.2812  1.2934  1.5502  1.6232
 172  1.206937  3.9147  3.8478  1.2839  1.6051  1.7100  1.6024  1.5212  1.4230  1.3027  1.2313  1.2426  1.5300  1.6096
 173  1.207325  3.9090  3.8200  1.2892  1.5992  1.7084  1.5869  1.4964  1.3886  1.2567  1.1770  1.1877  1.5098  1.5974
 174  1.207695  3.9029  3.7905  1.2942  1.5930  1.7077  1.5717  1.4713  1.3532  1.2084  1.1195  1.1293  1.4894  1.5858
 175  1.208045  3.8963  3.7594  1.2992  1.5886  1.7089  1.5577  1.4468  1.3176  1.1586  1.0594  1.0682  1.4699  1.5756
 176  1.208377  3.8892  3.7263  1.3040  1.5858  1.7134  1.5455  1.4231  1.2815  1.1069  0.9957  1.0032  1.4514  1.5676
 177  1.208690  3.8820  3.6927  1.3086  1.5838  1.7197  1.5350  1.4008  1.2465  1.0556  0.9316  0.9376  1.4342  1.5614
 178  1.208983  3.8740  3.6569  1.3129  1.5844  1.7301  1.5271  1.3800  1.2120  1.0027  0.8643  0.8688  1.4189  1.5580
 179  1.209258  3.8660  3.6210  1.3170  1.5860  1.7421  1.5205  1.3603  1.1785  0.9506  0.7972  0.8001  1.4047  1.5561
 180  1.209511  3.8574  3.5831  1.3206  1.5907  1.7590  1.5167  1.3422  1.1453  0.8970  0.7267  0.7276  1.3925  1.5576
 181  1.209757  3.8489  3.5455  1.3243  1.5959  1.7762  1.5136  1.3250  1.1135  0.8447  0.6576  0.6566  1.3808  1.5597
 182  1.209985  3.8405  3.5083  1.3275  1.6038  1.7958  1.5124  1.3095  1.0832  0.7937  0.5894  0.5862  1.3707  1.5638
 183  1.210213  3.8319  3.4713  1.3304  1.6146  1.8166  1.5123  1.2954  1.0547  0.7441  0.5223  0.5167  1.3618  1.5692
 184  1.210449  3.8236  3.4351  1.3335  1.6266  1.8367  1.5123  1.2817  1.0274  0.6962  0.4574  0.4495  1.3532  1.5744
 185  1.210695  3.8159  3.4016  1.3361  1.6403  1.8566  1.5135  1.2703  1.0033  0.6531  0.3983  0.3883  1.3462  1.5805
 186  1.210947  3.8081  3.3678  1.3388  1.6555  1.8792  1.5147  1.2581  0.9779  0.6081  0.3368  0.3242  1.3387  1.5871
 187  1.211208  3.8006  3.3367  1.3404  1.6748  1.9038  1.5185  1.2490  0.9564  0.5682  0.2814  0.2659  1.3342  1.5963
 188  1.211475  3.7934  3.3062  1.3419  1.6964  1.9276  1.5228  1.2412  0.9368  0.5300  0.2279  0.2098  1.3304  1.6057
 189  1.211749  3.7864  3.2778  1.3421  1.7256  1.9571  1.5293  1.2344  0.9175  0.4939  0.1792  0.1566  1.3281  1.6178
 190  1.212028  3.7797  3.2525  1.3411  1.7571  1.9869  1.5393  1.2329  0.9052  0.4652  0.1376  0.1116  1.3303  1.6330
